taiwan_discussions_user_id,course_id,discussion_question_id,discussion_question_following_active,discussion_question_following_ts
c4f78f0ea44d65b4b00eb1a789b78278d0b96724,"POZJ3uOtEeSoXCIACw4Gzg","LyIsUjzUEeW2ASIACxeTpg",t,2015-09-10 03:14:30.846
4d420435417052450f9f8bc2d7a665f2e4554897,"POZJ3uOtEeSoXCIACw4Gzg","LyIsUjzUEeW2ASIACxeTpg",t,2015-08-14 01:42:37.731
6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","LyIsUjzUEeW2ASIACxeTpg",t,2015-09-16 09:50:03.793
e96af26b9a243ac95381b5913cb5bff5f0474fbc,"POZJ3uOtEeSoXCIACw4Gzg","YpnBOJy3EeWw3Q42UmLfBQ",t,2015-12-07 07:51:55.217
1d5dec4cec413c1abfb3ff3f8f5cb25094074bf8,"POZJ3uOtEeSoXCIACw4Gzg","lAuCN0erEeW0UA4hZsSjlQ",t,2015-08-21 02:23:15.374
887109e225473b12f2bfb3ab0618c6656bcb3fa1,"POZJ3uOtEeSoXCIACw4Gzg","lAuCN0erEeW0UA4hZsSjlQ",t,2016-03-19 08:24:18.658
746c5424b5a458af08b09047be7afb880034219e,"POZJ3uOtEeSoXCIACw4Gzg","LyIsUjzUEeW2ASIACxeTpg",t,2015-10-24 02:57:05.734
c59d9ed4b0a58a7b682380f2fe4e8f233a7056e9,"POZJ3uOtEeSoXCIACw4Gzg","LyIsUjzUEeW2ASIACxeTpg",t,2015-08-07 07:16:12.641
af574a2b84ebc73047a9cd2db579fde44d148596,"POZJ3uOtEeSoXCIACw4Gzg","LyIsUjzUEeW2ASIACxeTpg",t,2015-09-18 02:13:40.758
9200de2d5414d98ec4cfb00ae7530f2c279ab2b0,"POZJ3uOtEeSoXCIACw4Gzg","LyIsUjzUEeW2ASIACxeTpg",t,2015-09-16 15:41:53.213
ecbf2032beb17bdf1de1e5a194b7d917691d4c3f,"POZJ3uOtEeSoXCIACw4Gzg","LyIsUjzUEeW2ASIACxeTpg",t,2015-10-17 07:20:32.989
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","LyIsUjzUEeW2ASIACxeTpg",t,2015-08-08 10:16:17.291
3461d20e40dc1c0615abfc18400d046de0f4774e,"POZJ3uOtEeSoXCIACw4Gzg","YpnBOJy3EeWw3Q42UmLfBQ",t,2016-01-17 02:07:09.89
a8ff600c540be5cb866fc839cac4ef83cb89bfd7,"POZJ3uOtEeSoXCIACw4Gzg","jnnrPBmeEeWmISIAC9QOog",t,2015-06-24 06:57:11.688
5b480b3db2da4decfab3e2e9d014ca09705da3ef,"POZJ3uOtEeSoXCIACw4Gzg","jnnrPBmeEeWmISIAC9QOog",t,2015-06-23 14:34:36.247
5b480b3db2da4decfab3e2e9d014ca09705da3ef,"POZJ3uOtEeSoXCIACw4Gzg","jnnrPBmeEeWmISIAC9QOog",f,2015-06-23 14:34:30.771
5b480b3db2da4decfab3e2e9d014ca09705da3ef,"POZJ3uOtEeSoXCIACw4Gzg","jnnrPBmeEeWmISIAC9QOog",t,2015-06-23 11:54:09.081
191552683106db31543b7c0b349f91274832720c,"POZJ3uOtEeSoXCIACw4Gzg","Jq4KgVbOEeWlfw4wZhJSZw",t,2015-09-10 08:11:09.667
f409f5cc06ae85fb98c5e80fe1f02fa2f31c982a,"POZJ3uOtEeSoXCIACw4Gzg","Jq4KgVbOEeWlfw4wZhJSZw",t,2015-09-09 08:38:31.715
1283f0eb5502a82c44cf367f45063b58165dbc7a,"POZJ3uOtEeSoXCIACw4Gzg","ScvG9EoYEeWbVQrsfyQbuw",t,2015-08-24 04:26:28.274
c67b6f06c8d48d3c01c937b301948912950ed533,"POZJ3uOtEeSoXCIACw4Gzg","33sjv0MoEeWxOxIbgUSIFQ",t,2015-08-23 13:24:06.685
f123f7f8c241cdc1cdbf45f4cdd7458acb6d80d8,"POZJ3uOtEeSoXCIACw4Gzg","33sjv0MoEeWxOxIbgUSIFQ",t,2015-11-20 16:55:43.244
14c2b1a048786f53a9a03dcf54808b4369943a07,"POZJ3uOtEeSoXCIACw4Gzg","33sjv0MoEeWxOxIbgUSIFQ",t,2015-08-15 08:37:33.231
38e0a19a7669e352dbc260c883e3ae91e47e1692,"POZJ3uOtEeSoXCIACw4Gzg","zcsNVTLUEeWNVyIAC0uErA",t,2015-09-22 10:37:27.755
13a78647c7f043a45742efa385e9c2259f1c59fc,"POZJ3uOtEeSoXCIACw4Gzg","zcsNVTLUEeWNVyIAC0uErA",t,2015-08-05 06:44:27.554
ef49cc71159182d244c62c9fab3c32e75209d55c,"POZJ3uOtEeSoXCIACw4Gzg","zcsNVTLUEeWNVyIAC0uErA",t,2015-09-22 02:55:52.017
f84a4ef5c5d14b244e5197674421a29edaf395eb,"POZJ3uOtEeSoXCIACw4Gzg","zcsNVTLUEeWNVyIAC0uErA",t,2015-07-30 02:00:09.099
39b7ea5da618148f9e3fdfa53f63c3112703c681,"POZJ3uOtEeSoXCIACw4Gzg","zcsNVTLUEeWNVyIAC0uErA",t,2015-08-20 03:00:08.757
39b7ea5da618148f9e3fdfa53f63c3112703c681,"POZJ3uOtEeSoXCIACw4Gzg","zcsNVTLUEeWNVyIAC0uErA",f,2015-08-20 03:00:11.123
bdeabec8794c1d554eedf11be3fe97d940a83ee4,"POZJ3uOtEeSoXCIACw4Gzg","zcsNVTLUEeWNVyIAC0uErA",t,2015-08-09 14:30:01.484
0809d767401829c24bc945749d5b6d2226d2f27a,"POZJ3uOtEeSoXCIACw4Gzg","zcsNVTLUEeWNVyIAC0uErA",t,2015-11-13 15:27:39.67
ebfe726df48b562f2c9e368bbd1b9b8c543decb0,"POZJ3uOtEeSoXCIACw4Gzg","zcsNVTLUEeWNVyIAC0uErA",t,2015-07-25 13:55:27.211
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","U95kzUjMEeWxHxIGetKceQ",t,2015-08-23 12:06:47.821
6e0f1bce73e13fc2ba79bfe021706f9b5d545818,"POZJ3uOtEeSoXCIACw4Gzg","U95kzUjMEeWxHxIGetKceQ",t,2015-08-27 02:11:57.599
6e9f2f9b0b81bbc258fc6a62d1cb1b7ce618b801,"POZJ3uOtEeSoXCIACw4Gzg","U95kzUjMEeWxHxIGetKceQ",t,2015-08-22 12:50:12.261
754be615cc45d802e712cb69f615927414de6aef,"POZJ3uOtEeSoXCIACw4Gzg","5WKarGTeEeW1ShIhri4C5Q",t,2015-11-07 09:32:38.937
fb8b2bef7cc9630da94f985a150fe2dabbae92f0,"POZJ3uOtEeSoXCIACw4Gzg","88Asf8daEeWQeBKXzVfQFQ",t,2016-01-30 14:08:35.537
df143648eb841cb2cb0e20123d5d87abf2af8ddc,"POZJ3uOtEeSoXCIACw4Gzg","5WKarGTeEeW1ShIhri4C5Q",t,2015-09-27 06:13:39.887
19ee1e72d537df1d317ee37920669e36bb840b49,"POZJ3uOtEeSoXCIACw4Gzg","5WKarGTeEeW1ShIhri4C5Q",t,2015-12-12 14:35:57.054
5a51df8ed2cd7caf59fa0fcd72cd1e213c044167,"POZJ3uOtEeSoXCIACw4Gzg","Mu3c4yTDEeWYoCIAC5MBcw",t,2015-07-07 16:14:09.665
496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","Nv0buROvEeWmISIAC9QOog",t,2015-06-15 23:15:21.025
ca7c6775869c10c4db606428bdff5eae26eba2e7,"POZJ3uOtEeSoXCIACw4Gzg","Nv0buROvEeWmISIAC9QOog",t,2015-06-15 22:38:16.79
c4f78f0ea44d65b4b00eb1a789b78278d0b96724,"POZJ3uOtEeSoXCIACw4Gzg","7kkQsRuZEeWYoCIAC5MBcw",t,2015-06-26 00:26:04.671
adb2b8500d20558357e419aa4eff47c50bd1a471,"POZJ3uOtEeSoXCIACw4Gzg","7kkQsRuZEeWYoCIAC5MBcw",t,2015-06-29 09:11:34.057
4997094470415c0801b7ea09960a1cb95a161413,"POZJ3uOtEeSoXCIACw4Gzg","7kkQsRuZEeWYoCIAC5MBcw",t,2015-06-26 03:17:27.682
99dd76bd02d512f875019966b3a3d9ca31e0b899,"POZJ3uOtEeSoXCIACw4Gzg","rOlCKzTeEeWj5iIACwIAYw",t,2015-07-28 04:11:09.333
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","rOlCKzTeEeWj5iIACwIAYw",t,2015-07-29 14:38:18.922
62fb88676cbf757c91d02da29e247e44d18150ae,"POZJ3uOtEeSoXCIACw4Gzg","x4X-3qhHEeW2NBLvq9LZHQ",t,2015-12-22 01:03:14.862
4d16634dada9096f81644aaec4098487e4b29299,"POZJ3uOtEeSoXCIACw4Gzg","06LJTDLSEeWV8SIACyyfnQ",t,2015-08-03 15:21:44.942
9861c74fdb5c1f3d08a173b0765de94ba09f5f73,"POZJ3uOtEeSoXCIACw4Gzg","06LJTDLSEeWV8SIACyyfnQ",t,2015-07-25 13:41:18.022
404505cc8bec31d474bef4399ee08f4ee4a7adfc,"POZJ3uOtEeSoXCIACw4Gzg","06LJTDLSEeWV8SIACyyfnQ",t,2015-07-26 12:59:46.084
c2587e7c291e94e6c8600fdf1b78f12e34c1b6f2,"POZJ3uOtEeSoXCIACw4Gzg","06LJTDLSEeWV8SIACyyfnQ",t,2016-01-04 10:45:33.674
ada77f3d1d502cef10394570987920ccd7256e7f,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-08-08 15:50:18.256
d854feb33c383ee2c0080c6a71ebef34467aed8f,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-07-01 10:17:04.326
6cf8e719ca74167f1e1578851f6590d19ca16b15,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-16 02:11:00.152
ae10569ef75d3a298341b0ba53384057cd95865f,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-17 00:47:07.717
c14c50dc0e0ae698924db36c1cf2f7b753874701,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-16 02:40:31.456
8713d6457f1aba5d029134140855d3094688f268,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-22 00:53:38.602
e9200bfc8fa6d5c064a2e1a6dbb1af5f0719d702,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-16 14:47:15.503
e5a36bf23d367425a54927783b4d727dfe152a88,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-17 07:27:50.349
9110d232d77fe2fabffe75daf50f52240dc29786,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-16 01:27:47.612
3605750fa802badb5b7057576ba7f5fdf7fb78c0,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-19 13:58:53.568
5bef1010e2429d990916cdcada3da64e6913d879,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-16 02:47:03.585
4e0b3f04872a53f7d79b6cd28c509a39cbd120bb,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-16 04:51:53.34
4e0b3f04872a53f7d79b6cd28c509a39cbd120bb,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",t,2015-06-16 04:51:48.873
4e0b3f04872a53f7d79b6cd28c509a39cbd120bb,"POZJ3uOtEeSoXCIACw4Gzg","5UfTIRPGEeWM2iIAC0KUpw",f,2015-06-16 04:51:52.325
8c3de86e0a51426396b7220500c25527cecccfdf,"POZJ3uOtEeSoXCIACw4Gzg","-KNSdinEEeWOKyIACimMGQ",t,2015-07-14 01:09:26.694
fca32cbb242009ae4ff295d396ec106dd06c33f2,"POZJ3uOtEeSoXCIACw4Gzg","SzT8KltrEeWkVgp3YUjFSw",t,2016-02-07 10:57:09.062
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","SzT8KltrEeWkVgp3YUjFSw",t,2015-09-15 05:41:29.107
a845dcf0f9e78c6dab73009140a5452640503298,"POZJ3uOtEeSoXCIACw4Gzg","SzT8KltrEeWkVgp3YUjFSw",t,2015-09-15 05:33:28.627
882a34625b9db3673642ea0d0c5f0b34017a9e9f,"POZJ3uOtEeSoXCIACw4Gzg","FayOZRsoEeWd3iIAC7VAtA",t,2015-07-16 07:30:03.938
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","FayOZRsoEeWd3iIAC7VAtA",t,2015-07-27 09:08:41.153
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","ne5IFzN0EeWF2iIACyygBg",t,2015-07-27 08:55:35.511
3df8703c7d70ce74e39b41d17cd14e780f3df50f,"POZJ3uOtEeSoXCIACw4Gzg","K7TBDhSFEeWd3iIAC7VAtA",t,2015-06-17 00:09:50.141
404505cc8bec31d474bef4399ee08f4ee4a7adfc,"POZJ3uOtEeSoXCIACw4Gzg","FayOZRsoEeWd3iIAC7VAtA",t,2015-07-26 12:55:55.842
86eae829a7e193292f4355b632a68159f93dd0a6,"POZJ3uOtEeSoXCIACw4Gzg","FayOZRsoEeWd3iIAC7VAtA",t,2015-12-21 20:48:20.225
71cad659ad6a0f27c7aa2f7d14be2247313797ea,"POZJ3uOtEeSoXCIACw4Gzg","74BzIjLaEeWPACIACw4G5w",t,2015-07-25 14:39:20.74
c8dc5dea924e604873948e991855275872f9eafc,"POZJ3uOtEeSoXCIACw4Gzg","FayOZRsoEeWd3iIAC7VAtA",t,2015-09-13 03:10:36.194
97c0a6cff5439b1f8f149152fe73f6f80be42831,"POZJ3uOtEeSoXCIACw4Gzg","FayOZRsoEeWd3iIAC7VAtA",t,2015-08-29 16:53:48.364
191552683106db31543b7c0b349f91274832720c,"POZJ3uOtEeSoXCIACw4Gzg","FayOZRsoEeWd3iIAC7VAtA",t,2015-06-26 11:19:40.212
fd235b9092c625358e25e5a0d2e12838a5c962f3,"POZJ3uOtEeSoXCIACw4Gzg","ne5IFzN0EeWF2iIACyygBg",t,2015-07-26 08:59:26.382
ed98da8dcb0860716248d4ee1ead6c7c6ab3c9cd,"POZJ3uOtEeSoXCIACw4Gzg","FayOZRsoEeWd3iIAC7VAtA",t,2015-06-25 10:51:08.127
03cc9bf386e626817d3fa0ff906587adb706a425,"POZJ3uOtEeSoXCIACw4Gzg","FayOZRsoEeWd3iIAC7VAtA",t,2015-08-13 13:43:36.248
496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","K7TBDhSFEeWd3iIAC7VAtA",t,2015-06-17 22:00:30.557
191552683106db31543b7c0b349f91274832720c,"POZJ3uOtEeSoXCIACw4Gzg","yoDZahWKEeWmISIAC9QOog",t,2015-06-18 14:51:42.961
daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","yoDZahWKEeWmISIAC9QOog",t,2015-06-18 07:26:14.543
daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","yoDZahWKEeWmISIAC9QOog",t,2015-06-18 07:22:35.238
daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","yoDZahWKEeWmISIAC9QOog",f,2015-06-18 07:26:11.819
daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","yoDZahWKEeWmISIAC9QOog",f,2015-06-18 07:26:17.848
a8ff600c540be5cb866fc839cac4ef83cb89bfd7,"POZJ3uOtEeSoXCIACw4Gzg","EwkCNho-EeWHGCIACznL2w",t,2015-06-24 06:56:01.455
b6185b5a683814163ee84d628cad344807e0a150,"POZJ3uOtEeSoXCIACw4Gzg","EwkCNho-EeWHGCIACznL2w",t,2015-06-24 12:00:49.661
fb8b2bef7cc9630da94f985a150fe2dabbae92f0,"POZJ3uOtEeSoXCIACw4Gzg","P074PcRHEeWc7QoaaZlQOQ",t,2016-01-26 16:09:58.891
debe998bc157c505385fb0724e7cd48f8d5c5bee,"POZJ3uOtEeSoXCIACw4Gzg","li24SjUHEeWNVyIAC0uErA",t,2015-07-28 09:04:00.557
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","8vgoGRcGEeWHGCIACznL2w",t,2015-06-21 13:25:23.198
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","li24SjUHEeWNVyIAC0uErA",t,2015-07-29 16:02:24.366
b6185b5a683814163ee84d628cad344807e0a150,"POZJ3uOtEeSoXCIACw4Gzg","8vgoGRcGEeWHGCIACznL2w",t,2015-06-24 12:17:45.641
f42fd011afa2c6a4bcd620ee9355ad4f6062c740,"POZJ3uOtEeSoXCIACw4Gzg","8vgoGRcGEeWHGCIACznL2w",t,2015-06-20 04:43:51.848
9f206386c19ce2ef2dd9460d77ebfbc4f2a8b6a3,"POZJ3uOtEeSoXCIACw4Gzg","8vgoGRcGEeWHGCIACznL2w",t,2015-06-24 08:56:52.674
5bc259c1a0b85a38d6d8820a058fd3d4a26f87a1,"POZJ3uOtEeSoXCIACw4Gzg","8vgoGRcGEeWHGCIACznL2w",t,2015-06-21 02:40:57.315
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","VAoFJB45EeWmISIAC9QOog",t,2015-06-30 13:05:17.776
e1332e76f2d5e7816a04a27245bd3e2b692090da,"POZJ3uOtEeSoXCIACw4Gzg","VAoFJB45EeWmISIAC9QOog",t,2015-06-29 08:32:07.688
214240a7bdbfcdff7dd3f25dc753cc939fc05e29,"POZJ3uOtEeSoXCIACw4Gzg","GziZ-VvEEeWKaRJGciUWiw",t,2015-09-15 16:09:13.371
ab730cace8e82300da84370c40ffbb32fbc6411d,"POZJ3uOtEeSoXCIACw4Gzg","GziZ-VvEEeWKaRJGciUWiw",t,2015-11-07 15:27:56.775
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","KhW4DR8nEeWM2iIAC0KUpw",t,2015-06-30 12:54:37.514
c39ad543b07dc917dee1649ebe7c625970a9e738,"POZJ3uOtEeSoXCIACw4Gzg","GziZ-VvEEeWKaRJGciUWiw",t,2015-09-28 04:16:53.602
162ee999c5b16f882e7deb3dcba0c4e56745258d,"POZJ3uOtEeSoXCIACw4Gzg","B_SunxPxEeWmISIAC9QOog",f,2015-07-21 03:02:13.959
162ee999c5b16f882e7deb3dcba0c4e56745258d,"POZJ3uOtEeSoXCIACw4Gzg","B_SunxPxEeWmISIAC9QOog",t,2015-06-17 04:48:07.29
19cf6e5c978d57422143dc4eb6f4ddd7782eec16,"POZJ3uOtEeSoXCIACw4Gzg","B_SunxPxEeWmISIAC9QOog",t,2015-06-16 06:29:24.647
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","ZtHzHFM3EeWxHxIGetKceQ",t,2015-09-09 13:24:59.565
fdea28a5636283b8c09e5d408c95d3366f23ec63,"POZJ3uOtEeSoXCIACw4Gzg","ZtHzHFM3EeWxHxIGetKceQ",t,2015-09-04 19:01:51.824
191552683106db31543b7c0b349f91274832720c,"POZJ3uOtEeSoXCIACw4Gzg","ZtHzHFM3EeWxHxIGetKceQ",t,2015-09-10 08:06:52.104
18dbc8f1906b5df7dc93d809e97c3be213af59ce,"POZJ3uOtEeSoXCIACw4Gzg","eb7Sr92hEeWAKgo1CAiqoQ",t,2016-02-27 22:28:50.715
b05a9cb070e50397ba0f99e6fb57d78a0abd85c7,"POZJ3uOtEeSoXCIACw4Gzg","xq4zc7tuEeWtFA5RrsHG3Q",t,2016-01-15 10:00:15.916
ada77f3d1d502cef10394570987920ccd7256e7f,"POZJ3uOtEeSoXCIACw4Gzg","uL4gSyxYEeWyOiIAC7aEiQ",t,2015-08-08 15:48:54.787
4a14cbd96b71b7ae479eb73b4409e4b7575e97d6,"POZJ3uOtEeSoXCIACw4Gzg","uL4gSyxYEeWyOiIAC7aEiQ",t,2015-07-17 07:52:07.334
2a39e6a98f1c89a22c6a4061d8a2e4c39a862744,"POZJ3uOtEeSoXCIACw4Gzg","Gq-EKxZrEeWHGCIACznL2w",t,2015-06-19 10:08:17.006
4d420435417052450f9f8bc2d7a665f2e4554897,"POZJ3uOtEeSoXCIACw4Gzg","uL4gSyxYEeWyOiIAC7aEiQ",t,2015-07-17 11:53:12.325
473e1c381eec90c7bdae650c476df3da3f8ca5bd,"POZJ3uOtEeSoXCIACw4Gzg","eDDxJpx4EeWi8hKHwRChpw",t,2015-12-18 06:38:22.297
473e1c381eec90c7bdae650c476df3da3f8ca5bd,"POZJ3uOtEeSoXCIACw4Gzg","eDDxJpx4EeWi8hKHwRChpw",f,2015-12-18 06:38:37.139
473e1c381eec90c7bdae650c476df3da3f8ca5bd,"POZJ3uOtEeSoXCIACw4Gzg","eDDxJpx4EeWi8hKHwRChpw",t,2015-12-18 06:38:27.214
473e1c381eec90c7bdae650c476df3da3f8ca5bd,"POZJ3uOtEeSoXCIACw4Gzg","eDDxJpx4EeWi8hKHwRChpw",t,2015-12-18 06:38:34.075
473e1c381eec90c7bdae650c476df3da3f8ca5bd,"POZJ3uOtEeSoXCIACw4Gzg","eDDxJpx4EeWi8hKHwRChpw",f,2015-12-18 06:38:24.521
473e1c381eec90c7bdae650c476df3da3f8ca5bd,"POZJ3uOtEeSoXCIACw4Gzg","eDDxJpx4EeWi8hKHwRChpw",f,2015-12-18 06:38:29.235
adb2b8500d20558357e419aa4eff47c50bd1a471,"POZJ3uOtEeSoXCIACw4Gzg","LlHk6sJMEeWXhA6W5IbXRQ",t,2016-01-24 03:40:15.539
c4c72f7c88b8cd76cedbd1062e3f82c1cb336e40,"POZJ3uOtEeSoXCIACw4Gzg","eDDxJpx4EeWi8hKHwRChpw",t,2015-12-07 00:21:33.146
